hardware_filter,method_id,family,dataset_id,target_regime,modality,count,mean,std,min,max,hardware_mismatch_count,gpu_devices,hardware_profiles
all,democratic_co_learning,Wrappers,adult,R2,tabular,6,195.5316333333333,6.075180135382311,186.246056,201.796839,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,democratic_co_learning,Wrappers,breast_cancer,R2,tabular,6,2.859071333333333,3.178793302987954,1.201187,9.334,0,Tesla V100-SXM2-32GB|Unknown,auto
all,democratic_co_learning,Wrappers,iris,R2,tabular,6,1.8254541666666666,1.4771298119315601,1.13541,4.83827,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,pseudo_label,Wrappers,adult,R2,tabular,6,60.33729300000001,1.9630252193479345,59.139546,64.312081,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,pseudo_label,Wrappers,breast_cancer,R2,tabular,6,2.555374,2.0623859655251726,1.547067,6.756276,0,Tesla V100-SXM2-32GB|Unknown,auto
all,pseudo_label,Wrappers,iris,R2,tabular,6,0.9832833333333334,1.5495407466914404,0.238695,4.142578,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,self_training,Wrappers,adult,R2,tabular,6,60.345236,1.5329967108297404,59.52111,63.44413,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,self_training,Wrappers,breast_cancer,R2,tabular,6,2.5753661666666665,1.9882419873239185,1.532602,6.610541,0,Tesla V100-SXM2-32GB|Unknown,auto
all,self_training,Wrappers,iris,R2,tabular,6,1.0165809999999997,1.5992867478069088,0.247905,4.277314,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,setred,Wrappers,adult,R2,tabular,6,1.9210095000000003,1.5902456533144496,1.208283,5.166426,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,setred,Wrappers,breast_cancer,R2,tabular,6,3.1137189999999997,2.0016167302765036,2.210082,7.197834,0,Tesla V100-SXM2-32GB|Unknown,auto
all,setred,Wrappers,iris,R2,tabular,6,1.0325218333333332,1.666010772743372,0.308345,4.432951,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,tri_training,Wrappers,adult,R2,tabular,6,328.5738593333333,39.214569601552206,274.642516,368.13358,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,tri_training,Wrappers,breast_cancer,R2,tabular,6,5.0938315,2.1968336052478574,3.522887,9.522958,0,Tesla V100-SXM2-32GB|Unknown,auto
all,tri_training,Wrappers,iris,R2,tabular,6,1.6029145,1.628727056305844,0.814222,4.913586,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,trinet,Wrappers,adult,R2,tabular,6,616.2331371666666,56.82547150652362,562.606097,678.570623,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,trinet,Wrappers,breast_cancer,R2,tabular,6,15.035354500000002,2.451880713834484,12.964837,19.659784,0,Tesla V100-SXM2-32GB|Unknown,auto
all,trinet,Wrappers,iris,R2,tabular,6,2.7522420000000003,1.631348123278168,1.957788,6.076437,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,supervised,Baseline,ag_news,R2,text,6,33.69574533333333,79.01862748121587,1.391259,194.991832,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,supervised,Baseline,imdb,R2,text,6,1.9386948333333336,0.9270524679797615,1.435478,3.80408,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,dynamic_label_propagation,Classical transductive,imdb,R2,text,6,820.0486683333332,0.2740759159675872,819.568817,820.258957,0,Unknown,auto
all,graph_mincuts,Classical transductive,imdb,R2,text,6,53.69612933333334,10.775231755715506,48.894175,75.685473,0,CPU,auto
all,graphhop,Classical transductive,ag_news,R2,text,2,20.959236,0.0,20.959236,20.959236,0,Unknown,auto
all,graphhop,Classical transductive,imdb,R2,text,6,14.590137666666669,1.776961869917716,13.412861,17.790622,0,Unknown,auto
all,label_propagation,Classical transductive,ag_news,R2,text,2,1.897402,0.0,1.897402,1.897402,0,Unknown,auto
all,label_propagation,Classical transductive,imdb,R2,text,6,1.028786,0.19876004813241518,0.924065,1.432528,0,Unknown,auto
all,label_spreading,Classical transductive,ag_news,R2,text,2,1.710515,0.0,1.710515,1.710515,0,Unknown,auto
all,label_spreading,Classical transductive,imdb,R2,text,6,0.8754766666666667,0.21933911969976233,0.782894,1.323167,0,Unknown,auto
all,lazy_random_walk,Classical transductive,imdb,R2,text,6,20.085519166666668,0.2288228626902628,19.745375,20.410913,0,Unknown,auto
all,mean_teacher,Consistency,ag_news,R2,text,6,592.817903,1.1379671384343293,592.004325,594.966175,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,mean_teacher,Consistency,imdb,R2,text,6,122.924175,1.174987076393438,122.267458,125.313,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,pi_model,Consistency,ag_news,R2,text,6,588.841522,1.5937711420848135,587.229985,591.42115,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,pi_model,Consistency,imdb,R2,text,6,122.16065466666669,0.8952150881672356,121.661678,123.963328,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,temporal_ensembling,Consistency,ag_news,R2,text,6,752.9983066666667,35.36917680826776,736.799827,824.999321,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,temporal_ensembling,Consistency,imdb,R2,text,6,152.44539716666668,0.8870865947438129,151.83336,154.200002,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,vat,Consistency,ag_news,R2,text,2,817.586586,0.0,817.586586,817.586586,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,vat,Consistency,imdb,R2,text,6,168.51308566666665,0.9566613701298287,167.671632,170.172737,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,appnp,GNN,ag_news,R2,text,2,81.077869,0.0,81.077869,81.077869,0,Unknown,auto
all,appnp,GNN,imdb,R2,text,6,15.843278166666666,0.8435430649453332,15.151924,17.50029,0,Unknown,auto
all,chebnet,GNN,ag_news,R2,text,2,87.651194,0.0,87.651194,87.651194,0,Unknown,auto
all,chebnet,GNN,imdb,R2,text,6,1.5626410000000002,0.8936928228824487,1.155921,3.385271,0,Unknown,auto
all,gat,GNN,ag_news,R2,text,2,90.521552,0.0,90.521552,90.521552,0,Unknown,auto
all,gat,GNN,imdb,R2,text,6,3.2845295,1.2223326648237376,2.571677,5.759251,0,Unknown,auto
all,gcn,GNN,ag_news,R2,text,2,4.186059,0.0,4.186059,4.186059,0,Unknown,auto
all,gcn,GNN,imdb,R2,text,6,1.4697196666666665,0.8956350774853934,0.997878,3.291228,0,Unknown,auto
all,gcnii,GNN,ag_news,R2,text,2,38.345927,0.0,38.345927,38.345927,0,Unknown,auto
all,gcnii,GNN,imdb,R2,text,6,6.276324333333334,1.2802566591626332,4.282136,7.984816,0,Unknown,auto
all,grafn,GNN,ag_news,R2,text,2,12.412497,0.0,12.412497,12.412497,0,Unknown,auto
all,grafn,GNN,imdb,R2,text,6,4.343975666666667,2.0411584222084938,2.782077,7.033957,0,Unknown,auto
all,grand,GNN,ag_news,R2,text,2,11.853122,0.0,11.853122,11.853122,0,Unknown,auto
all,grand,GNN,imdb,R2,text,6,1.8511406666666668,0.8659310947228228,1.3176,3.593987,0,Unknown,auto
all,graphsage,GNN,ag_news,R2,text,2,6.835728,0.0,6.835728,6.835728,0,Unknown,auto
all,graphsage,GNN,imdb,R2,text,6,1.3805313333333336,0.8207744898213313,0.988334,3.05414,0,Unknown,auto
all,h_gcn,GNN,imdb,R2,text,6,263.78391550000003,1.1259622342359012,262.478986,265.011922,0,Unknown,auto
all,n_gcn,GNN,imdb,R2,text,6,178.8868035,9.734232261420594,164.738854,188.27471,0,Unknown,auto
all,planetoid,GNN,ag_news,R2,text,2,4327.104754,0.0,4327.104754,4327.104754,0,Unknown,auto
all,planetoid,GNN,imdb,R2,text,6,985.3975700000001,5.863494264666176,979.77916,993.889266,0,Unknown,auto
all,sgc,GNN,ag_news,R2,text,2,2.893515,0.0,2.893515,2.893515,0,Unknown,auto
all,sgc,GNN,imdb,R2,text,6,1.8172181666666667,2.437182691079142,0.804041,6.792003,0,Unknown,auto
all,adamatch,Hybrid,ag_news,R2,text,6,604.5752728333333,2.2373074987386525,602.604111,608.62152,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,adamatch,Hybrid,imdb,R2,text,6,127.16042283333333,0.5292767192557826,126.857753,128.235783,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,comatch,Hybrid,ag_news,R2,text,6,936.0862318333334,2.6125710108802505,933.433986,941.071664,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,comatch,Hybrid,imdb,R2,text,6,194.46596366666668,0.7106465054981079,193.65727,195.567135,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,daso,Hybrid,ag_news,R2,text,6,729.9568905000001,3.623161082701379,725.97353,734.190445,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,daso,Hybrid,imdb,R2,text,6,146.96520933333332,1.1269205907631006,145.572868,148.888626,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,defixmatch,Hybrid,ag_news,R2,text,6,729.8137513333332,2.6731528837464884,727.580456,733.280135,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,defixmatch,Hybrid,imdb,R2,text,6,149.130502,0.8666305748797509,148.649116,150.876011,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,fixmatch,Hybrid,ag_news,R2,text,6,592.661112,1.4979876607053673,591.218061,595.068265,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,fixmatch,Hybrid,imdb,R2,text,6,122.29003433333334,0.6694348003854208,121.861287,123.610307,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,flexmatch,Hybrid,ag_news,R2,text,6,634.92539,2.9311090738953647,631.64586,640.23377,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,flexmatch,Hybrid,imdb,R2,text,6,126.97011966666666,0.9667409642022345,126.390422,128.926232,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,free_match,Hybrid,ag_news,R2,text,6,648.7448198333333,0.6723355301390443,648.025856,649.613075,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,free_match,Hybrid,imdb,R2,text,6,135.10052050000002,1.0986764182141664,134.01411,136.990498,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,meta_pseudo_labels,Hybrid,ag_news,R2,text,6,1545.5652476666667,2.5459767837824554,1543.500055,1549.843,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,meta_pseudo_labels,Hybrid,imdb,R2,text,6,204.89367833333336,0.9750199026876678,204.117521,206.755488,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,mixmatch,Hybrid,ag_news,R2,text,6,989.3804215,2.333421973217172,988.169231,994.123597,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,mixmatch,Hybrid,imdb,R2,text,6,204.487722,1.0495849080948128,203.947258,206.624778,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,noisy_student,Hybrid,ag_news,R2,text,6,608.598816,1.7468787950480191,606.010151,611.020079,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,noisy_student,Hybrid,imdb,R2,text,6,126.502972,0.9390049650475779,125.884844,128.326706,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,simclr_v2,Hybrid,ag_news,R2,text,6,364.31556383333333,1.549994393772627,363.224989,366.900462,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,simclr_v2,Hybrid,imdb,R2,text,6,56.400152999999996,0.6822718435169377,56.010244,57.787725,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,softmatch,Hybrid,ag_news,R2,text,6,616.1728598333334,33.58555518074726,601.311086,684.706883,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,softmatch,Hybrid,imdb,R2,text,6,124.69922966666667,0.8274350196803782,124.2049,126.378125,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,uda,Hybrid,ag_news,R2,text,2,606.280588,0.0,606.280588,606.280588,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,uda,Hybrid,imdb,R2,text,6,123.747697,0.8320479491815348,122.498152,124.896451,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,adsh,Margin-based inductive,ag_news,R2,text,6,714.956454,0.8776932462909477,713.923477,716.016141,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,adsh,Margin-based inductive,imdb,R2,text,6,148.817353,1.2631064142392763,147.837185,151.16039,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,tsvm,Margin-based inductive,imdb,R2,text,6,1.1025711666666669,0.13904597098861457,1.032828,1.385892,0,CPU,auto
all,laplace_learning,PDE/Variational,imdb,R2,text,6,6.269261166666666,1.2958534581257894,5.738226,8.91441,0,Unknown,auto
all,p_laplace_learning,PDE/Variational,ag_news,R2,text,2,38842.250028,0.0,38842.250028,38842.250028,0,CPU,auto
all,p_laplace_learning,PDE/Variational,imdb,R2,text,6,2047.6774071666666,372.61634427022716,1829.928469,2795.80769,0,CPU,auto
all,poisson_learning,PDE/Variational,ag_news,R2,text,2,52.356129,0.0,52.356129,52.356129,0,Unknown,auto
all,poisson_learning,PDE/Variational,imdb,R2,text,6,36.34634383333333,85.47439387535144,1.308518,210.819894,0,Unknown,auto
all,poisson_mbo,PDE/Variational,ag_news,R2,text,2,177.795558,0.0,177.795558,177.795558,0,CPU,auto
all,poisson_mbo,PDE/Variational,imdb,R2,text,6,64.45096116666666,1.3093161851046389,63.474032,66.904342,0,CPU,auto
all,co_training,Wrappers,ag_news,R2,text,6,3.0275365,2.5603739309891242,1.818658,8.246598,0,Unknown,auto
all,co_training,Wrappers,imdb,R2,text,6,33.85536183333333,3.0883971013075002,27.577495,35.45065,0,Unknown,auto
all,deep_co_training,Wrappers,ag_news,R2,text,6,1370.5358671666665,0.902342036168888,1369.822158,1372.325663,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,deep_co_training,Wrappers,imdb,R2,text,6,281.76824016666666,1.000094086679327,281.208701,283.796566,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,setred,Wrappers,ag_news,R2,text,6,4.299230666666667,8.970028502932056,0.634162,22.609224,0,Unknown,auto
all,setred,Wrappers,imdb,R2,text,6,1.5925126666666667,1.7821370576624755,0.860519,5.230268,0,Unknown,auto
all,supervised,Baseline,cifar10,R2,vision,6,2.1328825,1.491401554393551,1.307499,5.15141,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,supervised,Baseline,cifar100,R2,vision,6,2.9299353333333333,3.033081793579637,1.677067,9.121167,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,supervised,Baseline,mnist,R2,vision,6,1.63745,0.931462057542657,1.197407,3.536544,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,graph_mincuts,Classical transductive,cifar10,R2,vision,6,3.7326416666666673,3.5272274328944353,1.762757,10.801265,0,CPU,auto
all,graph_mincuts,Classical transductive,cifar100,R2,vision,6,0.38623766666666665,0.40873089057944545,0.200903,1.217296,0,CPU,auto
all,graph_mincuts,Classical transductive,mnist,R2,vision,6,0.48036116666666656,0.3109833751739258,0.345031,1.114964,0,CPU,auto
all,graphhop,Classical transductive,cifar10,R2,vision,6,13.945125833333334,0.9191022918651471,13.332121,15.67437,0,Unknown,auto
all,graphhop,Classical transductive,cifar100,R2,vision,6,30.004653,0.8636604820659558,29.127872,31.652547,0,Unknown,auto
all,graphhop,Classical transductive,mnist,R2,vision,6,14.436346333333333,0.8948644784318273,13.987499,16.25395,0,Unknown,auto
all,label_propagation,Classical transductive,cifar10,R2,vision,2,1.622249,0.0,1.622249,1.622249,0,Unknown,auto
all,label_propagation,Classical transductive,cifar100,R2,vision,6,1.1190095,0.42422286387687785,0.91437,1.980321,0,Unknown,auto
all,label_propagation,Classical transductive,mnist,R2,vision,6,0.8219463333333334,0.27150136957346405,0.707008,1.3761,0,Unknown,auto
all,label_spreading,Classical transductive,cifar10,R2,vision,2,1.004399,0.0,1.004399,1.004399,0,Unknown,auto
all,label_spreading,Classical transductive,cifar100,R2,vision,6,0.6305155000000001,0.23010678362251738,0.526875,1.098912,0,Unknown,auto
all,label_spreading,Classical transductive,mnist,R2,vision,6,0.37436283333333337,0.1763619831941302,0.300329,0.734339,0,Unknown,auto
all,lazy_random_walk,Classical transductive,cifar100,R2,vision,6,0.6737929999999999,0.5819355029138539,0.359952,1.853657,0,Unknown,auto
all,lazy_random_walk,Classical transductive,mnist,R2,vision,6,0.5967846666666667,0.23270771851888936,0.500815,1.071794,0,Unknown,auto
all,mean_teacher,Consistency,cifar10,R2,vision,2,260.167241,0.0,260.167241,260.167241,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,mean_teacher,Consistency,cifar100,R2,vision,6,268.0412445,10.116655991541036,260.739594,286.814704,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,mean_teacher,Consistency,mnist,R2,vision,6,310.36980800000003,3.0271921326238234,307.581907,315.80438,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,pi_model,Consistency,cifar10,R2,vision,6,285.29375266666665,6.6185058980310085,276.422597,291.377218,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,pi_model,Consistency,cifar100,R2,vision,6,277.738893,9.035030555487952,270.833192,291.54918,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,pi_model,Consistency,mnist,R2,vision,6,332.664513,7.303156962477802,326.71933,343.652322,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,temporal_ensembling,Consistency,cifar10,R2,vision,6,292.11933483333337,2.6890551762802097,289.47395,296.637354,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,temporal_ensembling,Consistency,cifar100,R2,vision,6,299.29807016666666,6.210113974567098,293.622989,308.367084,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,temporal_ensembling,Consistency,mnist,R2,vision,6,361.3132948333334,8.001479823574273,351.671032,368.757307,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,vat,Consistency,cifar10,R2,vision,6,383.3817516666666,43.8555819103315,360.802175,471.269971,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,vat,Consistency,cifar100,R2,vision,6,357.98130433333336,2.811244756109134,354.527719,361.088864,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,vat,Consistency,mnist,R2,vision,6,439.5460063333333,5.8816285466035145,433.893551,446.998434,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,appnp,GNN,cifar10,R2,vision,6,27.85676766666667,6.031004560655237,24.344511,39.12138,0,Unknown,auto
all,appnp,GNN,cifar100,R2,vision,6,27.454956,2.733785120294937,26.208066,33.024397,0,Unknown,auto
all,appnp,GNN,mnist,R2,vision,6,2.0110281666666667,1.88479882031313,1.228023,5.858115,0,Unknown,auto
all,chebnet,GNN,cifar10,R2,vision,6,2.314311333333333,0.9890434017762149,1.806317,4.319289,0,Unknown,auto
all,chebnet,GNN,cifar100,R2,vision,6,2.7594065000000003,1.0082950136623212,2.157396,4.796312,0,Unknown,auto
all,chebnet,GNN,mnist,R2,vision,6,3.316493833333334,0.9209089493865107,2.62831,4.62868,0,Unknown,auto
all,gat,GNN,cifar10,R2,vision,6,2.6221558333333337,1.347861024066564,1.841993,5.362906,0,Unknown,auto
all,gat,GNN,cifar100,R2,vision,6,3.7862908333333336,1.036587598720227,3.240295,5.895574,0,Unknown,auto
all,gat,GNN,mnist,R2,vision,6,3.7963715000000007,0.885253675357691,2.664586,5.40294,0,Unknown,auto
all,gcn,GNN,cifar10,R2,vision,6,0.8184975,0.8766561870443282,0.429446,2.607448,0,Unknown,auto
all,gcn,GNN,cifar100,R2,vision,6,1.1543218333333332,0.8309881652686556,0.796379,2.849248,0,Unknown,auto
all,gcn,GNN,mnist,R2,vision,6,0.9817203333333334,0.8016277713127624,0.587985,2.604278,0,Unknown,auto
all,gcnii,GNN,cifar10,R2,vision,6,4.112500166666667,0.8402394122644847,3.651659,5.814374,0,Unknown,auto
all,gcnii,GNN,cifar100,R2,vision,6,5.3854421666666665,0.8041605912697826,4.780209,6.970044,0,Unknown,auto
all,gcnii,GNN,mnist,R2,vision,6,6.7171528333333335,0.623457283467734,6.055182,7.493631,0,Unknown,auto
all,grafn,GNN,cifar10,R2,vision,6,3.535989666666667,2.0053522173673795,2.252707,7.595985,0,Unknown,auto
all,grafn,GNN,cifar100,R2,vision,6,3.6465196666666677,1.284599426817974,2.879585,6.25386,0,Unknown,auto
all,grafn,GNN,mnist,R2,vision,6,5.129194333333333,1.6186373124308813,3.223375,6.894475,0,Unknown,auto
all,grand,GNN,cifar10,R2,vision,6,12.232570833333332,0.6145391327973886,11.851968,13.467562,0,Unknown,auto
all,grand,GNN,cifar100,R2,vision,6,16.116635666666667,0.7860016531238759,15.064671,17.290515,0,Unknown,auto
all,grand,GNN,mnist,R2,vision,6,21.798563166666668,2.1086299891822096,18.671013,23.87795,0,Unknown,auto
all,graphsage,GNN,cifar10,R2,vision,6,1.6344568333333334,0.9167179505331869,1.050114,3.185361,0,Unknown,auto
all,graphsage,GNN,cifar100,R2,vision,6,1.6076296666666667,0.8008748512292458,1.272049,3.242337,0,Unknown,auto
all,graphsage,GNN,mnist,R2,vision,6,1.823470666666667,0.7737448304829355,1.416406,3.379918,0,Unknown,auto
all,h_gcn,GNN,cifar100,R2,vision,6,493.350493,2.6251410306776304,489.538222,497.241729,0,Unknown,auto
all,planetoid,GNN,cifar10,R2,vision,2,1272.343949,0.0,1272.343949,1272.343949,0,Unknown,auto
all,planetoid,GNN,cifar100,R2,vision,2,1295.196583,0.0,1295.196583,1295.196583,0,Unknown,auto
all,planetoid,GNN,mnist,R2,vision,6,1627.8715321666668,10.733322907051281,1618.214363,1642.217327,0,Unknown,auto
all,sgc,GNN,cifar10,R2,vision,2,5.616163,0.0,5.616163,5.616163,0,Unknown,auto
all,sgc,GNN,cifar100,R2,vision,2,2.589816,0.0,2.589816,2.589816,0,Unknown,auto
all,sgc,GNN,mnist,R2,vision,6,0.7211111666666667,0.8091750320783302,0.371567,2.371687,0,Unknown,auto
all,adamatch,Hybrid,cifar10,R2,vision,2,273.736273,0.0,273.736273,273.736273,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,adamatch,Hybrid,cifar100,R2,vision,2,282.375273,0.0,282.375273,282.375273,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,adamatch,Hybrid,mnist,R2,vision,6,324.016798,2.7783546351748503,321.208833,326.998577,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,comatch,Hybrid,cifar10,R2,vision,2,391.188578,0.0,391.188578,391.188578,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,comatch,Hybrid,cifar100,R2,vision,2,394.68675,0.0,394.68675,394.68675,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,comatch,Hybrid,mnist,R2,vision,6,470.87478933333324,6.680534078836594,462.918294,482.383825,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,daso,Hybrid,cifar10,R2,vision,2,355.501324,0.0,355.501324,355.501324,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,daso,Hybrid,cifar100,R2,vision,2,502.53442,0.0,502.53442,502.53442,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,daso,Hybrid,mnist,R2,vision,6,427.9014368333333,7.921111436298549,418.913403,435.328392,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,defixmatch,Hybrid,cifar10,R2,vision,2,365.038239,0.0,365.038239,365.038239,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,defixmatch,Hybrid,cifar100,R2,vision,6,379.58017483333333,19.990525805047298,365.559825,416.931616,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,defixmatch,Hybrid,mnist,R2,vision,6,440.2974276666667,2.5793316221001708,437.8438,444.739799,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,fixmatch,Hybrid,cifar10,R2,vision,2,271.206863,0.0,271.206863,271.206863,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,fixmatch,Hybrid,cifar100,R2,vision,6,275.9492823333333,8.780739902176553,269.749034,289.252272,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,fixmatch,Hybrid,mnist,R2,vision,6,319.6479003333333,5.192736108011363,316.950846,330.127705,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,flexmatch,Hybrid,cifar10,R2,vision,2,321.622503,0.0,321.622503,321.622503,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,flexmatch,Hybrid,cifar100,R2,vision,6,341.994338,14.465496705230393,326.061051,359.861944,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,flexmatch,Hybrid,mnist,R2,vision,6,417.1036259999999,12.879264227789108,399.388991,432.392149,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,free_match,Hybrid,cifar10,R2,vision,2,299.267393,0.0,299.267393,299.267393,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,free_match,Hybrid,cifar100,R2,vision,6,296.7306996666667,3.2959520606349573,292.744794,299.778775,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,free_match,Hybrid,mnist,R2,vision,6,345.8293985,2.4877312167149053,342.587708,349.929134,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,meta_pseudo_labels,Hybrid,cifar10,R2,vision,6,483.81863883333335,2.1211198376632465,482.196572,487.973935,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,meta_pseudo_labels,Hybrid,cifar100,R2,vision,6,497.0752663333333,16.603177203985727,475.091555,515.48282,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,meta_pseudo_labels,Hybrid,mnist,R2,vision,6,593.9008136666666,27.963857386966524,571.931556,640.251432,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,mixmatch,Hybrid,cifar10,R2,vision,2,244.603822,0.0,244.603822,244.603822,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,mixmatch,Hybrid,cifar100,R2,vision,6,234.80002516666664,7.535921683899437,228.812857,245.505279,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,mixmatch,Hybrid,mnist,R2,vision,6,280.8340561666667,3.568936563264423,278.329607,287.546228,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,noisy_student,Hybrid,cifar10,R2,vision,6,250.4403203333333,5.67123222343668,245.564049,260.94289,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,noisy_student,Hybrid,cifar100,R2,vision,6,256.015628,6.702087470342214,247.186167,263.820688,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,noisy_student,Hybrid,mnist,R2,vision,6,294.3766151666667,2.04034415254823,290.921831,296.511935,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,simclr_v2,Hybrid,cifar10,R2,vision,6,109.79877166666667,3.1312689440114605,106.928082,113.039891,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,simclr_v2,Hybrid,cifar100,R2,vision,6,110.52770783333334,6.430107097587178,106.380648,122.278114,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,simclr_v2,Hybrid,mnist,R2,vision,6,128.279861,4.7671419627392275,123.968827,135.635163,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,softmatch,Hybrid,cifar10,R2,vision,6,284.0245533333333,5.762276287995653,276.948694,289.965023,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,softmatch,Hybrid,cifar100,R2,vision,6,277.0626265,4.992138991481209,271.198712,284.931065,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,softmatch,Hybrid,mnist,R2,vision,6,327.47743349999996,0.859594473593637,326.416317,329.004496,0,NVIDIA A100-SXM4-80GB|Unknown,auto
all,uda,Hybrid,cifar10,R2,vision,6,278.0602823333333,9.496581668722323,270.145129,292.873803,0,NVIDIA A100-SXM4-80GB|Unknown,auto
